Name,Voltage (kV),Duration (minutes),Outage Type,Cause,year
Chief Joseph PH-Chief Joseph No 5 500kV line,500.0,5,Auto,Other,2014
Chehalis-Mayfield No 1 230kV line,230.0,10,Auto,Other,2014
Silver Creek tap to Chehalis-Mayfield No 1 230kV line,230.0,10,Auto,Other,2014
Silver Creek-Mayfield section of Chehalis-Mayfield No 1 230kV line,230.0,10,Auto,Other,2014
Goose Lake tap to Grand Coulee-Okanogan No 2 115kV line,115.0,104,Auto,Lightning,2014
Goose Lake-Okanogan section of Grand Coulee-Okanogan No 2 115kV line,115.0,111,Auto,Lightning,2014
Grand Coulee-Keller section of Grand Coulee-Okanogan No 2 115kV line,115.0,104,Auto,Lightning,2014
Grand Coulee-Okanogan No 2 115kV line,115.0,111,Auto,Lightning,2014
Keller tap to Grand Coulee-Okanogan No 2 115kV line,115.0,104,Auto,Lightning,2014
Keller-Nespelem section of Grand Coulee-Okanogan No 2 115kV line,115.0,104,Auto,Lightning,2014
Nespelem-Goose Lake section of Grand Coulee-Okanogan No 2 115kV line,115.0,104,Auto,Lightning,2014
McKenzie tap to Rocky Reach-Columbia No 2 230kV line,230.0,61,Auto,Weather,2014
McKenzie-Columbia section of Rocky Reach-Columbia No 2 230kV line,230.0,61,Auto,Weather,2014
Rocky Reach-Columbia No 2 230kV line,230.0,2519,Auto,Weather,2014
Columbia-Valhalla No 1 115kV line,115.0,3101,Auto,Weather,2014
Columbia-Valhalla No 2 115kV line,115.0,5605,Auto,Weather,2014
McKenzie-Columbia section of Rocky Reach-Columbia No 2 230kV line,230.0,976,Auto,Weather,2014
Rocky Reach-Columbia No 2 230kV line,230.0,976,Auto,Weather,2014
Big Eddy-McLoughlin No 1&2 230kV line,230.0,790,Auto,Other,2014
Custer-Portal Way No 1 230kV line,230.0,850,Auto,Other,2014
Libby PH-Libby No 2 230kV line,230.0,4,Auto,Other,2014
Boundary PH SCL-Boundary No 5 230kV line,230.0,4,Auto,Other,2014
Boundary PH SCL-Boundary No 6 230kV line,230.0,4,Auto,Other,2014
Boundary-Nelway No 1 230kV line,230.0,37,Auto,Lightning,2014
Grand Coulee-Chief Joseph No 1 230kV line,230.0,3,Auto,Lightning,2014
Grand Coulee-Chief Joseph No 2 230kV line,230.0,4,Auto,Lightning,2014
Grand Coulee-Chief Joseph No 2 230kV line,230.0,2,Auto,Lightning,2014
Mossyrock-Chehalis No 1 230kV line,230.0,4,Auto,Unknown,2014
Antelope-Lost River 230kV line,230.0,4,Auto,Unknown,2014
Lost River-Spar Canyon No 1 230kV line,230.0,4,Auto,Other,2014
Spar Canyon-Round Valley No 1 230kV line,230.0,4,Auto,Other,2014
Grand Coulee-Hanford No 1 500kV line,500.0,15,Auto,Other,2014
Bonneville PH 1-Alcoa No 1&2 115kV line,115.0,104,Auto,Unknown,2014
Bonneville-Underwood section of Bonneville PH 1-Alcoa No 1&2 115kV line,115.0,104,Auto,Unknown,2014
Underwood tap to Bonneville PH 1-Alcoa No 1&2 115kV line,115.0,100,Auto,Unknown,2014
Underwood-Alcoa section of Bonneville PH 1-Alcoa No 1&2 115kV line,115.0,100,Auto,Unknown,2014
Bonneville PH 1-North Camas No 1 115kV line,115.0,106,Auto,Lightning,2014
Bonneville-Underwood section of Bonneville PH 1-North Camas No 1 115kV line,115.0,106,Auto,Lightning,2014
Cape Horn tap to Bonneville PH 1-North Camas No 1 115kV line,115.0,106,Auto,Lightning,2014
Cape Horn-Evans section of Bonneville PH 1-North Camas No 1 115kV line,115.0,106,Auto,Lightning,2014
Evans tap to Bonneville PH 1-North Camas No 1 115kV line,115.0,106,Auto,Lightning,2014
Underwood-Cape Horn section of Bonneville PH 1-North Camas No 1 115kV line,115.0,106,Auto,Lightning,2014
Satsop-Shelton No 1 230kV line,230.0,1,Auto,Other,2014
Satsop-Shelton No 1 230kV line,230.0,164,Auto,Other,2014
Custer-Portal Way No 1 230kV line,230.0,4680,Auto,Other,2014
Goble tap to St Helens-Allston No 1 115kV line,115.0,2,Auto,Other,2014
Goble-Rainier section of St Helens-Allston No 1 115kV line,115.0,2,Auto,Other,2014
Rainier tap to St Helens-Allston No 1 115kV line,115.0,2,Auto,Other,2014
Rainier-Allston section of St Helens-Allston No 1 115kV line,115.0,2,Auto,Other,2014
St Helens-Allston No 1 115kV line,115.0,2,Auto,Other,2014
St Helens-Goble section of St Helens-Allston No 1 115kV line,115.0,2,Auto,Other,2014
Bonneville PH 1-Hood River No 1 115kV line,115.0,2,Auto,Foreign Trouble,2014
Bonneville-Acton section of Bonneville PH 1-Hood River No 1 115kV line,115.0,2,Auto,Foreign Trouble,2014
Clarkston tap to Tucannon River-North Lewiston No 1 115kV line,115.0,3,Auto,Other,2014
Pomeroy tap to Tucannon River-North Lewiston No 1 115kV line,115.0,3,Auto,Other,2014
Pomeroy-Clarkston section of Tucannon River-North Lewiston No 1 115kV line,115.0,3,Auto,Other,2014
Tucannon River-North Lewiston No 1 115kV line,115.0,4,Auto,Other,2014
Tucannon River-Pomeroy section of Tucannon River-North Lewiston No 1 115kV line,115.0,4,Auto,Other,2014
Custer-Ingledow No 2 500kV line,500.0,7,Auto,Unknown,2014
Garrison-Anaconda No 1 230kV line,230.0,1,Auto,Lightning,2014
Dutch Canyon tap to St Johns-St Helens No 1 115kV line,115.0,1,Auto,Other,2014
Dutch Canyon-Warren section of St Johns-St Helens No 1 115kV line,115.0,97,Auto,Other,2014
Fairgrounds-St Helens section of St Johns-St Helens No 1 115kV line,115.0,87,Auto,Other,2014
St Johns-Dutch Canyon section of St Johns-St Helens No 1 115kV line,115.0,1,Auto,Other,2014
St Johns-St Helens No 1 115kV line,115.0,97,Auto,Other,2014
Warren tap to St Johns-St Helens No 1 115kV line,115.0,1,Auto,Other,2014
Warren-Fairgrounds section of St Johns-St Helens No 1 115kV line,115.0,87,Auto,Other,2014
Chief Joseph PH-Chief Joseph No 6 500kV line,500.0,10,Auto,Other,2014
Garrison-Anaconda No 1 230kV line,230.0,1,Auto,Lightning,2014
Libby PH-Libby No 2 230kV line,230.0,1,Auto,Lightning,2014
Canby tap to Malin-Hilltop No 1 230kV line,230.0,2,Auto,Weather,2014
Canby-Hilltop section of Malin-Hilltop No 1 230kV line,230.0,2,Auto,Weather,2014
Malin-Canby section of Malin-Hilltop No 1 230kV line,230.0,2,Auto,Weather,2014
Malin-Hilltop No 1 230kV line,230.0,2,Auto,Weather,2014
Chehalis-Mayfield No 1 230kV line,230.0,4,Auto,Unknown,2014
Chehalis-Silver Creek section of Chehalis-Mayfield No 1 230kV line,230.0,4,Auto,Unknown,2014
Silver Creek tap to Chehalis-Mayfield No 1 230kV line,230.0,4,Auto,Unknown,2014
Silver Creek-Mayfield section of Chehalis-Mayfield No 1 230kV line,230.0,4,Auto,Unknown,2014
Canby tap to Malin-Hilltop No 1 230kV line,230.0,2875,Auto,Wind,2014
Canby-Hilltop section of Malin-Hilltop No 1 230kV line,230.0,204,Auto,Wind,2014
Malin-Canby section of Malin-Hilltop No 1 230kV line,230.0,204,Auto,Wind,2014
Malin-Hilltop No 1 230kV line,230.0,204,Auto,Wind,2014
Big Eddy-Chemawa No 1 230kV line,230.0,3,Auto,Lightning,2014
Burns-Summer Lake section of Hemingway-Summer Lake No 1 500kV line,500.0,568,Auto,Lightning,2014
Hemingway-Burns section of Hemingway-Summer Lake No 1 500kV line,500.0,568,Auto,Lightning,2014
Hemingway-Summer Lake No 1 500kV line,500.0,568,Auto,Lightning,2014
Carlton-Cascade Steel section of Carlton-Sherwood No 1 230kV line,230.0,15,Auto,Other,2014
Carlton-Sherwood No 1 230kV line,230.0,30,Auto,Other,2014
Cascade Steel tap to Carlton-Sherwood No 1 230kV line,230.0,15,Auto,Other,2014
Cascade Steel-Sherwood section of Carlton-Sherwood No 1 230kV line,230.0,22,Auto,Other,2014
Carlton-Tillamook No 1 230kV line,230.0,22,Auto,Other,2014
Burns-Summer Lake section of Hemingway-Summer Lake No 1 500kV line,500.0,1684,Auto,Unknown,2014
Hemingway-Burns section of Hemingway-Summer Lake No 1 500kV line,500.0,1684,Auto,Unknown,2014
Hemingway-Summer Lake No 1 500kV line,500.0,1684,Auto,Unknown,2014
Columbia Series Capacitors-Schultz section of Grand Coulee-Schultz No 2 500kV line,500.0,2,Auto,Weather,2014
Grand Coulee-Columbia Series Capacitors section of Grand Coulee-Schultz No 2 500kV line,500.0,2,Auto,Weather,2014
Grand Coulee-Schultz No 2 500kV line,500.0,2,Auto,Weather,2014
Olympia-Grand Coulee No 1 287kV line,287.0,4,Auto,Lightning,2014
Columbia Series Capacitors-Schultz section of Grand Coulee-Schultz No 1 500kV line,500.0,2,Auto,Weather,2014
Grand Coulee-Columbia Series Capacitors section of Grand Coulee-Schultz No 1 500kV line,500.0,2,Auto,Weather,2014
Grand Coulee-Schultz No 1 500kV line,500.0,2,Auto,Weather,2014
Olympia-Grand Coulee No 1 287kV line,287.0,2,Auto,Lightning,2014
Columbia Series Capacitors-Schultz section of Grand Coulee-Schultz No 2 500kV line,500.0,3,Auto,Weather,2014
Grand Coulee-Columbia Series Capacitors section of Grand Coulee-Schultz No 2 500kV line,500.0,3,Auto,Weather,2014
Grand Coulee-Schultz No 2 500kV line,500.0,3,Auto,Weather,2014
Olympia-Grand Coulee No 1 287kV line,287.0,219,Auto,Weather,2014
Rattlesnake-Garrison No 1 230kV line,230.0,1,Auto,Lightning,2014
Rocky Ford-Grand Coulee No 1 230kV line,230.0,2,Auto,Other,2014
Chief Joseph PH-Chief Joseph No 6 500kV line,500.0,20,Auto,Other,2014
Twisp-Okanogan 115kV line,115.0,11173,Auto,Weather,2014
Winthrop tap to Twisp-Okanogan 115kV line,115.0,11173,Auto,Weather,2014
Columbia Series Capacitors-Schultz section of Grand Coulee-Schultz No 2 500kV line,500.0,222,Auto,Other,2014
Grand Coulee-Columbia Series Capacitors section of Grand Coulee-Schultz No 2 500kV line,500.0,222,Auto,Other,2014
Grand Coulee-Schultz No 2 500kV line,500.0,222,Auto,Other,2014
Vantage-Schultz No 1 500kV line,500.0,2,Auto,Weather,2014
Celilo-Sylmar Pole No 3 1000kV line,1000.0,107,Auto,Other,2014
Converter 3 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,107,Auto,Other,2014
Big Eddy-Chenoweth No 1 115kV line,115.0,71,Auto,Other,2014
Libby PH-Libby No 1 230kV line,230.0,20,Auto,Lightning,2014
Haskill tap to Libby-Conkelley No 1 230kV line,230.0,149,Auto,Lightning,2014
Haskill-Trumbull Creek section of Libby-Conkelley No 1 230kV line,230.0,149,Auto,Lightning,2014
Libby-Conkelley No 1 230kV line,230.0,578,Auto,Lightning,2014
Libby-Haskill section of Libby-Conkelley No 1 230kV line,230.0,578,Auto,Lightning,2014
Trumbull Creek tap to Libby-Conkelley No 1 230kV line,230.0,75,Auto,Lightning,2014
Trumbull Creek-Conkelley section of Libby-Conkelley No 1 230kV line,230.0,75,Auto,Lightning,2014
Libby PH-Libby No 2 230kV line,230.0,18,Auto,Lightning,2014
Dixon tap to Hot Springs-Rattlesnake No 1 230kV line,230.0,10,Auto,Lightning,2014
Dixon-Rattlesnake section of Hot Springs-Rattlesnake No 1 230kV line,230.0,10,Auto,Lightning,2014
Hot Springs-Dixon section of Hot Springs-Rattlesnake No 1 230kV line,230.0,10,Auto,Lightning,2014
Hot Springs-Rattlesnake No 1 230kV line,230.0,10,Auto,Lightning,2014
Big Eddy-Chemawa No 1 230kV line,230.0,5,Auto,Lightning,2014
Big Eddy-Celilo No 2 500kV line,500.0,23,Auto,Lightning,2014
Celilo-Sylmar Pole No 4 1000kV line,1000.0,29,Auto,Lightning,2014
Converter 2 tap to Celilo-Sylmar Pole No 4 1000kV line,1000.0,29,Auto,Lightning,2014
Schultz-Raver No 3 500kV line,500.0,1,Auto,Lightning,2014
Boundary-Nelway No 1 230kV line,230.0,31,Auto,Other,2014
Bell-AVA Northeast No 3 115kV line,115.0,741,Auto,Lightning,2014
B916-Clayton section of Bell-Addy No 1 115kV line,115.0,5,Auto,Wind,2014
Bell-Addy No 1 115kV line,115.0,208,Auto,Wind,2014
Bell-Mead section of Bell-Addy No 1 115kV line,115.0,186,Auto,Wind,2014
Clayton tap to Bell-Addy No 1 115kV line,115.0,5,Auto,Wind,2014
Clayton-Loon Lake section of Bell-Addy No 1 115kV line,115.0,5,Auto,Wind,2014
Colbert tap to Bell-Addy No 1 115kV line,115.0,186,Auto,Wind,2014
Colbert-Half Moon section of Bell-Addy No 1 115kV line,115.0,186,Auto,Wind,2014
Deer Park tap to Bell-Addy No 1 115kV line,115.0,5,Auto,Wind,2014
Deer Park-B916 section of Bell-Addy No 1 115kV line,115.0,5,Auto,Wind,2014
Half Moon tap to Bell-Addy No 1 115kV line,115.0,186,Auto,Wind,2014
Half Moon-Tum Tum section of Bell-Addy No 1 115kV line,115.0,186,Auto,Wind,2014
Loon Lake tap to Bell-Addy No 1 115kV line,115.0,5,Auto,Wind,2014
Loon Lake-Addy section of Bell-Addy No 1 115kV line,115.0,5,Auto,Wind,2014
Mead tap to Bell-Addy No 1 115kV line,115.0,186,Auto,Wind,2014
Mead-Colbert section of Bell-Addy No 1 115kV line,115.0,186,Auto,Wind,2014
Milan tap to Bell-Addy No 1 115kV line,115.0,186,Auto,Wind,2014
Milan-Deer Park section of Bell-Addy No 1 115kV line,115.0,208,Auto,Wind,2014
Tum Tum tap to Bell-Addy No 1 115kV line,115.0,186,Auto,Wind,2014
Tum Tum-Milan section of Bell-Addy No 1 115kV line,115.0,186,Auto,Wind,2014
Grand Coulee-Chief Joseph No 2 230kV line,230.0,2,Auto,Lightning,2014
Bell-Usk No 1 230kV line,230.0,194,Auto,Other,2014
Cusick-Boundary section of Usk-Boundary No 1 230kV line,230.0,194,Auto,Other,2014
Usk-Boundary No 1 230kV line,230.0,194,Auto,Other,2014
Usk-Cusick section of Usk-Boundary No 1 230kV line,230.0,194,Auto,Other,2014
Grand Coulee-Bell No 5 230kV line,230.0,1,Auto,Lightning,2014
Asarco tap to Libby-Bonners Ferry No 1 115kV line,115.0,95,Auto,Lightning,2014
Libby FEC-Troy section of Libby-Bonners Ferry No 1 115kV line,115.0,95,Auto,Lightning,2014
Libby-Bonners Ferry No 1 115kV line,115.0,1400,Auto,Lightning,2014
Libby-Libby FEC section of Libby-Bonners Ferry No 1 115kV line,115.0,1,Auto,Lightning,2014
Moyie Springs tap to Libby-Bonners Ferry No 1 115kV line,115.0,1348,Auto,Lightning,2014
Moyie Springs-Bonners Ferry section of Libby-Bonners Ferry No 1 115kV line,115.0,1348,Auto,Lightning,2014
Troy tap to Libby-Bonners Ferry No 1 115kV line,115.0,95,Auto,Lightning,2014
Troy-Yaak section of Libby-Bonners Ferry No 1 115kV line,115.0,1400,Auto,Lightning,2014
Yaak tap to Libby-Bonners Ferry No 1 115kV line,115.0,1348,Auto,Lightning,2014
Yaak-Moyie Springs section of Libby-Bonners Ferry No 1 115kV line,115.0,1348,Auto,Lightning,2014
Bonners Ferry-EWEB Smith Falls No 1 115kV line,115.0,2,Auto,Lightning,2014
Bonners Ferry-EWEB Smith Falls No 1 115kV line,115.0,2,Auto,Lightning,2014
Bonners Ferry-EWEB Smith Falls No 1 115kV line,115.0,16487,Auto,Tree Blown,2014
Hilltop-Bordertown No 1 345kV line,345.0,8822,Auto,Other,2014
Asarco tap to Libby-Bonners Ferry No 1 115kV line,115.0,207,Auto,Other,2014
Libby-Bonners Ferry No 1 115kV line,115.0,1,Auto,Other,2014
Celilo-Sylmar Pole No 3 1000kV line,1000.0,91,Auto,Other,2014
Converter 3 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,91,Auto,Other,2014
Grizzly-Ponderosa section of Grizzly-Summer Lake No 1 500kV line,500.0,291,Auto,Foreign Trouble,2014
Grizzly-Summer Lake No 1 500kV line,500.0,291,Auto,Foreign Trouble,2014
Ponderosa tap to Grizzly-Summer Lake No 1 500kV line,500.0,291,Auto,Foreign Trouble,2014
Ponderosa-Summer Lake section of Grizzly-Summer Lake No 1 500kV line,500.0,291,Auto,Foreign Trouble,2014
Bell-AVA Northeast No 3 115kV line,115.0,394,Auto,Unknown,2014
LaPine-Fort Rock No 1 115kV line,115.0,1,Auto,Lightning,2014
Celilo-Sylmar Pole No 3 1000kV line,1000.0,26,Auto,Unknown,2014
Converter 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,26,Auto,Unknown,2014
Converter 3 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,26,Auto,Unknown,2014
Valve Group 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,26,Auto,Unknown,2014
Valve Group 3 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,26,Auto,Unknown,2014
Valve Group 5 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,26,Auto,Unknown,2014
Valve Group 7 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,26,Auto,Unknown,2014
Keeler-Allston No 1 500kV line,500.0,1,Auto,Lightning,2014
Celilo-Sylmar Pole No 3 1000kV line,1000.0,394,Auto,Other,2014
Converter 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,394,Auto,Other,2014
Converter 3 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,394,Auto,Other,2014
Valve Group 1 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,23,Auto,Other,2014
Valve Group 3 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,23,Auto,Other,2014
Valve Group 5 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,23,Auto,Other,2014
Valve Group 7 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,23,Auto,Other,2014
Libby PH-Libby No 1 230kV line,230.0,4,Auto,Other,2014
Libby PH-Libby No 2 230kV line,230.0,4,Auto,Other,2014
Noxon-Libby No 1 230kV line,230.0,3,Auto,Lightning,2014
Celilo-Sylmar Pole No 3 1000kV line,1000.0,2,Auto,Other,2014
Converter 3 tap to Celilo-Sylmar Pole No 3 1000kV line,1000.0,2,Auto,Other,2014
Diamond Lake tap to Sacheen-Albeni Falls No 1 115kV line,115.0,57,Auto,Unknown,2014
Diamond Lake-Albeni Falls section of Sacheen-Albeni Falls No 1 115kV line,115.0,57,Auto,Unknown,2014
Sacheen-Albeni Falls No 1 115kV line,115.0,379,Auto,Unknown,2014
Sacheen-Diamond Lake section of Sacheen-Albeni Falls No 1 115kV line,115.0,379,Auto,Unknown,2014
Rogue-Gold Beach No 2 115kV line,115.0,7,Auto,Other,2014
B916-Clayton section of Bell-Addy No 1 115kV line,115.0,3,Auto,Tree Blown,2014
Bell-Addy No 1 115kV line,115.0,180,Auto,Tree Blown,2014
Bell-Mead section of Bell-Addy No 1 115kV line,115.0,134,Auto,Tree Blown,2014
Clayton tap to Bell-Addy No 1 115kV line,115.0,3,Auto,Tree Blown,2014
Clayton-Loon Lake section of Bell-Addy No 1 115kV line,115.0,3,Auto,Tree Blown,2014
Colbert tap to Bell-Addy No 1 115kV line,115.0,581,Auto,Tree Blown,2014
Colbert-Half Moon section of Bell-Addy No 1 115kV line,115.0,134,Auto,Tree Blown,2014
Deer Park tap to Bell-Addy No 1 115kV line,115.0,134,Auto,Tree Blown,2014
Deer Park-B916 section of Bell-Addy No 1 115kV line,115.0,180,Auto,Tree Blown,2014
Half Moon tap to Bell-Addy No 1 115kV line,115.0,134,Auto,Tree Blown,2014
Half Moon-Tum Tum section of Bell-Addy No 1 115kV line,115.0,134,Auto,Tree Blown,2014
Loon Lake tap to Bell-Addy No 1 115kV line,115.0,3,Auto,Tree Blown,2014
Loon Lake-Addy section of Bell-Addy No 1 115kV line,115.0,3,Auto,Tree Blown,2014
Mead tap to Bell-Addy No 1 115kV line,115.0,134,Auto,Tree Blown,2014
Mead-Colbert section of Bell-Addy No 1 115kV line,115.0,134,Auto,Tree Blown,2014
Milan tap to Bell-Addy No 1 115kV line,115.0,134,Auto,Tree Blown,2014
Milan-Deer Park section of Bell-Addy No 1 115kV line,115.0,134,Auto,Tree Blown,2014
Tum Tum tap to Bell-Addy No 1 115kV line,115.0,134,Auto,Tree Blown,2014
Tum Tum-Milan section of Bell-Addy No 1 115kV line,115.0,134,Auto,Tree Blown,2014
B-891-Sand Creek section of Bronx-Sand Creek No 1 115kV line,115.0,679,Auto,Lightning,2014
Bronx-B-891 section of Bronx-Sand Creek No 1 115kV line,115.0,679,Auto,Lightning,2014
Bronx-Sand Creek No 1 115kV line,115.0,696,Auto,Lightning,2014
Lancaster-Noxon No 1 230kV line,230.0,3,Auto,Lightning,2014
Albeni Falls-Priest River AVA section of Albeni Falls-Sand Creek No 1 115kV line,115.0,562,Auto,Tree Blown,2014
Albeni Falls-Sand Creek No 1 115kV line,115.0,562,Auto,Tree Blown,2014
Laclede tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,562,Auto,Tree Blown,2014
Laclede-Sandpoint section of Albeni Falls-Sand Creek No 1 115kV line,115.0,562,Auto,Tree Blown,2014
Priest River AVA tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,562,Auto,Tree Blown,2014
Priest River AVA-Priest River section of Albeni Falls-Sand Creek No 1 115kV line,115.0,562,Auto,Tree Blown,2014
Priest River tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,562,Auto,Tree Blown,2014
Priest River-Laclede section of Albeni Falls-Sand Creek No 1 115kV line,115.0,562,Auto,Tree Blown,2014
Sandpoint tap to Albeni Falls-Sand Creek No 1 115kV line,115.0,562,Auto,Tree Blown,2014
Sandpoint-Sand Creek section of Albeni Falls-Sand Creek No 1 115kV line,115.0,562,Auto,Tree Blown,2014
Samuels tap to Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,685,Auto,Tree Blown,2014
Samuels-Bonners Ferry section of Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,685,Auto,Tree Blown,2014
Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,756,Auto,Tree Blown,2014
Sand Creek-Selle section of Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,638,Auto,Tree Blown,2014
Selle tap to Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,638,Auto,Tree Blown,2014
Selle-Samuels section of Sand Creek-Bonners Ferry No 1&2 115kV line,115.0,756,Auto,Tree Blown,2014
Libby-Bonners Ferry No 1 115kV line,115.0,15,Auto,Other,2014
Moyie Springs-Bonners Ferry section of Libby-Bonners Ferry No 1 115kV line,115.0,15,Auto,Other,2014
Lower Monumental-Hanford No 1 500kV line,500.0,1,Auto,Lightning,2014
Lower Monumental-Hanford No 1 500kV line,500.0,1,Auto,Lightning,2014
Lower Monumental-Hanford No 1 500kV line,500.0,1,Auto,Lightning,2014
Columbia Falls-Flathead No 1 230kV line,230.0,716,Auto,Lightning,2014
Dixon tap to Hot Springs-Rattlesnake No 1 230kV line,230.0,1,Auto,Lightning,2014
Dixon-Rattlesnake section of Hot Springs-Rattlesnake No 1 230kV line,230.0,1,Auto,Lightning,2014
Hot Springs-Dixon section of Hot Springs-Rattlesnake No 1 230kV line,230.0,1,Auto,Lightning,2014
Hot Springs-Rattlesnake No 1 230kV line,230.0,1,Auto,Lightning,2014
Haskill tap to Libby-Conkelley No 1 230kV line,230.0,499,Auto,Lightning,2014
Haskill-Trumbull Creek section of Libby-Conkelley No 1 230kV line,230.0,743,Auto,Lightning,2014
Libby-Conkelley No 1 230kV line,230.0,743,Auto,Lightning,2014
Libby-Haskill section of Libby-Conkelley No 1 230kV line,230.0,499,Auto,Lightning,2014
Trumbull Creek tap to Libby-Conkelley No 1 230kV line,230.0,397,Auto,Lightning,2014
Trumbull Creek-Conkelley section of Libby-Conkelley No 1 230kV line,230.0,397,Auto,Lightning,2014
