Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Event Type,Demand Loss (MW),Number of Customers Affected,year,Month,Alert Criteria,Event Month,dt_begin,dt_restore,duration_minutes
2014-11-19 00:00:00,14:44:00,2014-11-19 00:00:00,14:45:00,"Victorville, California",WECC,Suspected Physical Attack - Vandalism,Unknown,Unknown,2014,,,,2014-11-19 14:44:00,2014-11-19 14:45:00,1.0
2014-11-21 00:00:00,20:29:00,2014-11-23 00:00:00,00:16:00,"Twin Falls, Idaho",WECC,Suspected Physical Attack - Vandalism,Unknown,Unknown,2014,,,,2014-11-21 20:29:00,2014-11-23 00:16:00,1667.0
2014-11-21 00:00:00,11:26:00,2014-11-23 00:00:00,17:20:00,"Sand Springs - Fort Rock, Oregon",WECC,Suspected Physical Attack - Vandalism,Unknown,Unknown,2014,,,,2014-11-21 11:26:00,2014-11-23 17:20:00,3234.0
2014-12-11 00:00:00,07:21:00,2014-12-11 00:00:00,21:53:00,"San Francisco, California",WECC,Distribution Interruption - Unknown Cause,225,75000,2014,,,,2014-12-11 07:21:00,2014-12-11 21:53:00,872.0
2014-12-11 00:00:00,16:05:00,2014-12-11 00:00:00,21:00:00,"Portland, Oregon",WECC,Severe Weather- High Winds,250,85470,2014,,,,2014-12-11 16:05:00,2014-12-11 21:00:00,295.0
2014-12-11 00:00:00,17:00:00,2014-12-12 00:00:00,10:00:00,"Kitsap, Thurston, Whatcom counties Washington",WECC,Severe Weather- High Winds,116,264000,2014,,,,2014-12-11 17:00:00,2014-12-12 10:00:00,1020.0
2014-12-17 00:00:00,11:00:00,2014-12-17 00:00:00,12:15:00,Washington,WECC,Suspected Physical Attack,Unknown,Unknown,2014,,,,2014-12-17 11:00:00,2014-12-17 12:15:00,75.0
2014-12-30 00:00:00,13:08:00,2015-01-01 00:00:00,16:50:00,Northern California,WECC,Severe Weather- High Winds,127,84500,2014,,,,2014-12-30 13:08:00,2015-01-01 16:50:00,3102.0
2015-01-22 00:00:00,04:24:00,2015-01-22 00:00:00,05:55:00,"Portland, Oregon",WECC,Vandalism,Unknown,Unknown,2015,January,Suspected Physical Attack,,2015-01-22 04:24:00,2015-01-22 05:55:00,91.0
2015-01-26 00:00:00,14:39:00,2015-01-26 00:00:00,14:40:00,"Cave Junction, Oregon",WECC,Vandalism,Unknown,Unknown,2015,January,Suspected Physical Attack,,2015-01-26 14:39:00,2015-01-26 14:40:00,1.0
2015-02-01 00:00:00,11:24:00,2015-02-01 00:00:00,11:44:00,"Weber County, Utah",WECC,Vandalism,Unknown,Unknown,2015,February,Suspected Physical Attack,,2015-02-01 11:24:00,2015-02-01 11:44:00,20.0
2015-02-04 00:00:00,11:55:00,2015-02-04 00:00:00,11:56:00,"Vollmers, California",WECC,Vandalism,Unknown,Unknown,2015,February,Suspected Physical Attack,,2015-02-04 11:55:00,2015-02-04 11:56:00,1.0
2015-02-05 00:00:00,08:15:00,2015-02-05 00:00:00,08:17:00,"Cameron, Arizona",WECC,Vandalism,Unknown,Unknown,2015,February,Suspected Physical Attack,,2015-02-05 08:15:00,2015-02-05 08:17:00,2.0
2015-02-05 00:00:00,11:20:00,2015-02-05 00:00:00,11:21:00,"Dunismuir, California",WECC,Vandalism,Unknown,Unknown,2015,February,Suspected Physical Attack,,2015-02-05 11:20:00,2015-02-05 11:21:00,1.0
2015-02-09 00:00:00,11:30:00,2015-02-09 00:00:00,13:15:00,"Colorado Springs, Colorado",WECC,Sabotage,Unknown,Unknown,2015,February,Suspected Physical Attack,,2015-02-09 11:30:00,2015-02-09 13:15:00,105.0
2015-02-17 00:00:00,06:20:00,2015-02-17 00:00:00,07:30:00,"Prescott Valley, Arizona",WECC,Vandalism,Unknown,Unknown,2015,February,Suspected Physical Attack,,2015-02-17 06:20:00,2015-02-17 07:30:00,70.0
2015-02-19 00:00:00,14:30:00,2015-02-19 00:00:00,15:20:00,"Winslow, Arizona",WECC,Vandalism,Unknown,Unknown,2015,February,Suspected Physical Attack,,2015-02-19 14:30:00,2015-02-19 15:20:00,50.0
2015-03-09 00:00:00,23:50:00,2015-03-10 00:00:00,10:53:00,Washington,WECC,Vandalism,Unknown,Unknown,2015,March,Suspected Physical Attack,,2015-03-09 23:50:00,2015-03-10 10:53:00,663.0
2015-03-15 00:00:00,15:30:00,2015-03-15 00:00:00,19:00:00,"Greater Portland & Salem , Oregon",WECC,Severe Weather - Wind,210,71000,2015,March,"Loss of electric service to more than 50,000 customers for 1 hour or more",,2015-03-15 15:30:00,2015-03-15 19:00:00,210.0
2015-03-26 00:00:00,15:21:00,2015-03-26 00:00:00,16:59:00,"Contra Costa County, California",WECC,System Operations,15,Unknown,2015,March,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational,,2015-03-26 15:21:00,2015-03-26 16:59:00,98.0
2015-03-29 00:00:00,04:26:00,2015-03-29 00:00:00,09:21:00,California,WECC,Vandalism,Unknown,Unknown,2015,March,Suspected Physical Attack,,2015-03-29 04:26:00,2015-03-29 09:21:00,295.0
2015-04-01 00:00:00,18:25:00,2015-04-01 00:00:00,18:26:00,"San Juan County, Utah",WECC,Vandalism,Unknown,37,2015,April,Suspected Physical Attack,,2015-04-01 18:25:00,2015-04-01 18:26:00,1.0
2015-04-02 00:00:00,07:04:00,2015-04-02 00:00:00,08:57:00,"San Juan County, Utah",WECC,Vandalism,6,5763,2015,April,Suspected Physical Attack,,2015-04-02 07:04:00,2015-04-02 08:57:00,113.0
2015-04-06 00:00:00,08:12:00,2015-04-06 00:00:00,12:08:00,"Butte County, California",WECC,System Operations,Unknown,80000,2015,April,"Loss of electric service to more than 50,000 customers for 1 hour or more",,2015-04-06 08:12:00,2015-04-06 12:08:00,236.0
2015-04-07 00:00:00,15:34:00,2015-04-07 00:00:00,15:46:00,California,WECC,System Operations,0,0,2015,April,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational,,2015-04-07 15:34:00,2015-04-07 15:46:00,12.0
2015-04-17 00:00:00,09:16:00,2015-04-17 00:00:00,11:00:00,Canada ,WECC,System Operations,9300,Unknown,2015,April,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational,,2015-04-17 09:16:00,2015-04-17 11:00:00,104.0
2015-05-04 00:00:00,15:25:00,2015-05-04 00:00:00,15:26:00,"Salt Lake County, Utah",WECC,Vandalism,Unknown,Unknown,2015,May,Suspected Physical Attack,,2015-05-04 15:25:00,2015-05-04 15:26:00,1.0
2015-05-11 00:00:00,08:32:00,2015-05-11 00:00:00,08:33:00,"Shasta County, California",WECC,Sabotage,0,0,2015,May,Suspected Physical Attack,,2015-05-11 08:32:00,2015-05-11 08:33:00,1.0
2015-05-18 00:00:00,15:28:00,2015-05-18 00:00:00,15:47:00,Washington,WECC,Severe Weather,275,0,2015,May,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational,,2015-05-18 15:28:00,2015-05-18 15:47:00,19.0
2015-06-01 00:00:00,19:19:00,2015-06-02 00:00:00,08:36:00,California,WECC,System Operations,5,484,2015,June,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational,,2015-06-01 19:19:00,2015-06-02 08:36:00,797.0
2015-06-02 00:00:00,18:58:00,2015-06-02 00:00:00,19:24:00,California,WECC,System Operations,5,727,2015,June,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational,,2015-06-02 18:58:00,2015-06-02 19:24:00,26.0
2015-06-20 00:00:00,13:52:00,2015-06-20 00:00:00,15:30:00,"Solano County, California",WECC,Vandalism,Unknown,0,2015,June,Suspected Physical Attack,,2015-06-20 13:52:00,2015-06-20 15:30:00,98.0
2015-06-29 00:00:00,19:21:00,2015-06-29 00:00:00,19:42:00,Washington,WECC,Severe Weather,0,0,2015,June,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational,,2015-06-29 19:21:00,2015-06-29 19:42:00,21.0
2015-06-30 00:00:00,14:00:00,2015-06-30 00:00:00,21:00:00,California,WECC,Severe Weather,Unknown,Unknown,2015,June,Public appeal to reduce the use of electricity,,2015-06-30 14:00:00,2015-06-30 21:00:00,420.0
2015-06-30 00:00:00,10:50:00,2015-07-01 00:00:00,21:00:00,California,WECC,Severe Weather,Unknown,Unknown,2015,June,Public appeal to reduce the use of electricity,,2015-06-30 10:50:00,2015-07-01 21:00:00,2050.0
2015-07-03 00:00:00,08:30:00,2015-07-03 00:00:00,14:30:00,"Butte County, California",WECC,Suspicious Activity ,0,0,2015,July,Suspected Physical Attack,,2015-07-03 08:30:00,2015-07-03 14:30:00,360.0
2015-07-15 00:00:00,02:00:00,2015-07-15 00:00:00,02:55:00,California,WECC,System Operations,360,0,2015,July,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident,,2015-07-15 02:00:00,2015-07-15 02:55:00,55.0
2015-07-18 00:00:00,18:26:00,2015-07-18 00:00:00,21:03:00,California,WECC,System Operations,30,70,2015,July,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational,,2015-07-18 18:26:00,2015-07-18 21:03:00,157.0
2015-07-18 00:00:00,19:59:00,2015-07-18 00:00:00,22:45:00,California,WECC,Severe Weather,160,78164,2015,July,"Loss of electric service to more than 50,000 customers for 1 hour or more",,2015-07-18 19:59:00,2015-07-18 22:45:00,166.0
2015-07-21 00:00:00,12:47:00,2015-07-21 00:00:00,13:12:00,Washington,WECC,System Operations,200,Unknown,2015,July,Load shedding of 100 Megawatts or more implemented under emergency operational policy,,2015-07-21 12:47:00,2015-07-21 13:12:00,25.0
2015-07-27 00:00:00,03:52:00,2015-07-27 00:00:00,04:36:00,California,WECC,System Operations,Unknown,484,2015,July,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational,,2015-07-27 03:52:00,2015-07-27 04:36:00,44.0
2015-08-03 00:00:00,08:27:00,2015-08-04 00:00:00,01:18:00,Arizona: New Mexico,WECC,Sabotage,0,Unknown,2015,August,Suspected Physical Attack,,2015-08-03 08:27:00,2015-08-04 01:18:00,1011.0
2015-08-27 00:00:00,21:51:00,2015-08-28 00:00:00,18:00:00,Puerto Rico,WECC,System Operations,360,Unknown,2015,August,"Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident / Loss of electric service to more than 50,000 customers for 1 hour or more",,2015-08-27 21:51:00,2015-08-28 18:00:00,1209.0
2015-08-29 00:00:00,11:00:00,2015-09-04 00:00:00,15:00:00,"King County, Skagit County, Whatcom County, Kitsap County, Pierce County, Thurston County, Island County, Washington",WECC,Severe Weather,250,250000,2015,August,"Loss of electric service to more than 50,000 customers for 1 hour or more",,2015-08-29 11:00:00,2015-09-04 15:00:00,8880.0
2015-08-29 00:00:00,13:00:00,2015-08-31 00:00:00,07:00:00,Washington: King County;,WECC,Severe Weather,1200,64000,2015,August,"Loss of electric service to more than 50,000 customers for 1 hour or more",,2015-08-29 13:00:00,2015-08-31 07:00:00,2520.0
2015-09-20 00:00:00,13:12:00,2015-09-20 00:00:00,13:44:00,California,WECC,System Operations,150,Unknown,2015,September,Load shedding of 100 Megawatts or more implemented under emergency operational policy,,2015-09-20 13:12:00,2015-09-20 13:44:00,32.0
2015-09-29 00:00:00,15:40:00,2015-09-29 00:00:00,15:41:00,Oregon,WECC,Vandalism,Unknown,Unknown,2015,September,Suspected Physical Attack,,2015-09-29 15:40:00,2015-09-29 15:41:00,1.0
2015-10-13 00:00:00,06:30:00,2015-10-13 00:00:00,08:30:00,Utah: Emery County;,WECC,Vandalism,0,0,2015,October,Suspected Physical Attack,,2015-10-13 06:30:00,2015-10-13 08:30:00,120.0
2015-10-13 00:00:00,16:32:00,2015-10-13 00:00:00,20:39:00,California,WECC,Other,41788,Unknown,2015,October,Public appeal to reduce the use of electricity,,2015-10-13 16:32:00,2015-10-13 20:39:00,247.0
2015-10-16 00:00:00,12:25:00,2015-10-16 00:00:00,12:56:00,Utah ,WECC,Vandalism,0,0,2015,October,Suspected Physical Attack,,2015-10-16 12:25:00,2015-10-16 12:56:00,31.0
2015-10-18 00:00:00,07:00:00,2015-10-18 00:00:00,23:29:00,California: Central Coast area;,WECC,Severe Weather,88,55677,2015,October,"Loss of electric service to more than 50,000 customers for 1 hour or more",,2015-10-18 07:00:00,2015-10-18 23:29:00,989.0
2015-10-30 00:00:00,15:00:00,2015-10-30 00:00:00,16:00:00,Oregon: Josephine County;,WECC,Other,0,0,2015,October,Suspected Physical Attack,,2015-10-30 15:00:00,2015-10-30 16:00:00,60.0
2015-12-08 00:00:00,14:00:00,2015-12-08 00:00:00,14:01:00,Nevada: Clark County;,WECC,Sabotage,0,0,2015,December,Suspected Physical Attack,,2015-12-08 14:00:00,2015-12-08 14:01:00,1.0
2015-12-09 00:00:00,04:00:00,2015-12-09 00:00:00,11:00:00,Washington,WECC,Severe Weather,115,76300,2015,December,"Loss of electric service to more than 50,000 customers for 1 hour or more",,2015-12-09 04:00:00,2015-12-09 11:00:00,420.0
2015-12-10 00:00:00,17:55:00,2015-12-10 00:00:00,17:56:00,California: Stanislaus County;,WECC,Vandalism,Unknown,Unknown,2015,December,Suspected Physical Attack,,2015-12-10 17:55:00,2015-12-10 17:56:00,1.0
2015-12-10 00:00:00,03:53:00,2015-12-10 00:00:00,04:08:00,California: Plumas County,WECC,Severe Weather,24,9956,2015,December,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational,,2015-12-10 03:53:00,2015-12-10 04:08:00,15.0
2015-12-10 00:00:00,06:01:00,2015-12-10 00:00:00,07:13:00,California: Northern;,WECC,Severe Weather,29,9956,2015,December,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational,,2015-12-10 06:01:00,2015-12-10 07:13:00,72.0
2016-01-17 00:00:00,12:00:00,2016-01-17 00:00:00,13:00:00,Utah: Salt Lake County;,WECC,Sabotage,0,0,2016,January,Suspected Physical Attack,,2016-01-17 12:00:00,2016-01-17 13:00:00,60.0
2016-02-07 00:00:00,13:21:00,2016-02-07 00:00:00,13:42:00,Utah: Salt Lake County,WECC,Vandalism,0,0,2016,February,Suspected Physical Attack,,2016-02-07 13:21:00,2016-02-07 13:42:00,21.0
2016-02-21 00:00:00,15:54:00,2016-02-21 00:00:00,17:07:00,Oregon: Klamath County,WECC,Sabotage,0,0,2016,February,Suspected Physical Attack,,2016-02-21 15:54:00,2016-02-21 17:07:00,73.0
2016-02-26 00:00:00,16:35:00,2016-02-26 00:00:00,20:22:00,Arizona: Maricopa County,WECC,Sabotage - Operator Action(s),2,2713,2016,February,Suspected Physical Attack,,2016-02-26 16:35:00,2016-02-26 20:22:00,227.0
2016-03-03 00:00:00,11:00:00,2016-04-06 00:00:00,19:47:00,California: San Bernardino County;,WECC,Fuel Supply Deficiency,0,0,2016,March,Fuel supply emergencies that could impact electric power system adequacy or reliability,,2016-03-03 11:00:00,2016-04-06 19:47:00,49487.0
2016-03-10 00:00:00,04:00:00,2016-03-11 00:00:00,11:59:00,"Washington: Kitsap County, King County, Whatcom County, Island County, Skagit County;",WECC,Sabotage,0,0,2016,March,Suspected Physical Attack,,2016-03-10 04:00:00,2016-03-11 11:59:00,1919.0
2016-03-23 00:00:00,05:00:00,2016-03-25 00:00:00,23:59:00,"Colorado: Denver, City and County of[12];",WECC,Weather,0,0,2016,March,"Loss of electric service to more than 50,000 customers for 1 hour or more",,2016-03-23 05:00:00,2016-03-25 23:59:00,4019.0
2016-03-27 00:00:00,12:00:00,2016-03-27 00:00:00,13:00:00,Nevada: Clark County;,WECC,Sabotage,Unknown,110000,2016,March,Suspected Physical Attack,,2016-03-27 12:00:00,2016-03-27 13:00:00,60.0
2016-04-02 00:00:00,11:08:00,2016-04-02 00:00:00,11:33:00,California,WECC,System Operations,360,0,2016,April,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident,,2016-04-02 11:08:00,2016-04-02 11:33:00,25.0
2016-04-12 00:00:00,11:30:00,2016-04-12 00:00:00,16:43:00,Washington: Pend Oreille County,WECC,Cyber Attack,0,0,2016,April,Suspected Cyber Attack,,2016-04-12 11:30:00,2016-04-12 16:43:00,313.0
2016-04-15 00:00:00,10:00:00,2016-04-15 00:00:00,11:00:00,Utah: Weber County,WECC,Vandalism,0,0,2016,April,Suspected Physical Attack,,2016-04-15 10:00:00,2016-04-15 11:00:00,60.0
2016-05-19 00:00:00,21:36:00,2016-05-20 00:00:00,01:00:00,Utah:,WECC,System Operations,461,85179,2016,May,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident,,2016-05-19 21:36:00,2016-05-20 01:00:00,204.0
2016-06-07 00:00:00,12:00:00,2016-06-07 00:00:00,12:15:00,Utah,WECC,Sabotage ,0,0,2016,June,Suspected Physical Attack,,2016-06-07 12:00:00,2016-06-07 12:15:00,15.0
2016-07-02 00:00:00,04:00:00,2016-07-04 00:00:00,00:40:00,Oregon: Multnomah County,WECC,Actual Physical Event,0,0,2016,July,Suspected Physical Attack,,2016-07-02 04:00:00,2016-07-04 00:40:00,2680.0
2016-07-13 00:00:00,13:00:00,2016-07-13 00:00:00,13:01:00,Washington,WECC,Vandalism,0,0,2016,July,Suspected Physical Attack,,2016-07-13 13:00:00,2016-07-13 13:01:00,1.0
2016-07-19 00:00:00,15:45:00,2016-07-19 00:00:00,19:29:00,Idaho,WECC,System Operations,290,Unknown,2016,July,"Islanding, Uncontrolled Loss 300+ MW",,2016-07-19 15:45:00,2016-07-19 19:29:00,224.0
2016-07-19 00:00:00,15:45:00,2016-07-19 00:00:00,19:25:00,Idaho,WECC,System Operations,485,Unknown,2016,July,"Islanding, Uncontrolled Loss 300+ MW",,2016-07-19 15:45:00,2016-07-19 19:25:00,220.0
2016-08-07 00:00:00,18:39:00,2016-08-07 00:00:00,20:27:00,New Mexico: Bernalillo County;,WECC,System Operations,Unknown,Unknown,2016,August,Uncontrolled loss of 300 Megawatts or more of firm system loads for more than 15 minutes from a single incident,,2016-08-07 18:39:00,2016-08-07 20:27:00,108.0
2016-08-24 00:00:00,19:18:00,2016-08-24 00:00:00,19:47:00,Washington: King County;,WECC,Islanding,9232,Unknown,2016,August,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,,2016-08-24 19:18:00,2016-08-24 19:47:00,29.0
2016-08-25 00:00:00,18:40:00,2016-08-26 00:00:00,18:19:00,Oregon: Crook County;,WECC,Vandalism,0,0,2016,August,  Suspected Physical Attack,,2016-08-25 18:40:00,2016-08-26 18:19:00,1419.0
2016-08-31 00:00:00,09:45:00,2016-08-31 00:00:00,09:55:00,Colorado:,WECC,Transmission Interruption,0,0,2016,August,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,,2016-08-31 09:45:00,2016-08-31 09:55:00,10.0
2016-09-06 00:00:00,18:12:00,2016-09-06 00:00:00,21:24:00,Washington: Clark County;,WECC,Islanding,300,Unknown,2016,September,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,,2016-09-06 18:12:00,2016-09-06 21:24:00,192.0
2016-09-08 00:00:00,14:49:00,2016-09-08 00:00:00,15:03:00,Washington:,WECC,Islanding,0,0,2016,September,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,,2016-09-08 14:49:00,2016-09-08 15:03:00,14.0
2016-09-10 00:00:00,09:42:00,2016-09-10 00:00:00,09:57:00,Washington: Clark County;,WECC,Generation Inadequacy,135,Unknown,2016,September,Load shedding of 100 Megawatts or more implemented under emergency operational policy,,2016-09-10 09:42:00,2016-09-10 09:57:00,15.0
2016-09-12 00:00:00,12:30:00,2016-09-12 00:00:00,17:56:00,"New Mexico: Bernalillo County, Sandoval County, Santa Fe County, Valencia County;",WECC,Generation Inadequacy,110,53753,2016,September,Load shedding of 100 Megawatts or more implemented under emergency operational policy,,2016-09-12 12:30:00,2016-09-12 17:56:00,326.0
2016-09-25 00:00:00,12:49:00,2016-09-25 00:00:00,18:20:00,"Utah: Kane County, Garfield County; Arizona: Coconino County, Mohave County",WECC,Vandalism,20,10000,2016,September,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,,2016-09-25 12:49:00,2016-09-25 18:20:00,331.0
10/01/2016,12:24:00,10/02/2016,02:04:00,California: Mendocino County;,WECC,Actual Physical Event,0,0,2016,October,Physical attack that causes major interruptions or impacts to critical infrastructure facilities or to operations,,2016-10-01 12:24:00,2016-10-02 02:04:00,820.0
10/02/2016,23:30:00,10/05/2016,08:00:00,Utah:,WECC,Transmission Interruption,50,4000,2016,October,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the electric power system,,2016-10-02 23:30:00,2016-10-05 08:00:00,3390.0
10/12/2016,12:09:00,10/12/2016,13:16:00,Nevada: Clark County;,WECC,Vandalism,4,1671,2016,October,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,,2016-10-12 12:09:00,2016-10-12 13:16:00,67.0
10/18/2016,14:06:00,10/21/2016,15:00:00,"Oregon: Deschutes County, Lake County;",WECC,Vandalism,0,0,2016,October,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,,2016-10-18 14:06:00,2016-10-21 15:00:00,4374.0
10/20/2016,12:30:00,10/20/2016,12:31:00,Oregon:,WECC,Vandalism,0,0,2016,October,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,,2016-10-20 12:30:00,2016-10-20 12:31:00,1.0
10/26/2016,05:26:00,10/26/2016,05:27:00,Wyoming: Sweetwater County;,WECC,Vandalism,0,0,2016,October,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,,2016-10-26 05:26:00,2016-10-26 05:27:00,1.0
10/28/2016,13:29:00,10/28/2016,13:38:00,California: Plumas County;,WECC,Islanding,4,482,2016,October,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,,2016-10-28 13:29:00,2016-10-28 13:38:00,9.0
11/09/2016,11:59:00,11/09/2016,18:15:00,"California: Stanislaus County, San Joaquin County, Alameda County, Tuolumne County;",WECC,Cyber Attack,0,0,2016,November,Cyber event that could potentially impact electric power system adequacy or reliability,,2016-11-09 11:59:00,2016-11-09 18:15:00,376.0
11/09/2016,06:44:00,11/09/2016,07:44:00,California:,WECC,Vandalism,0,0,2016,November,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,,2016-11-09 06:44:00,2016-11-09 07:44:00,60.0
12/08/2016,01:00:00,12/08/2016,02:30:00,Oregon: Multnomah County;,WECC,Vandalism,0,0,2016,December,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,,2016-12-08 01:00:00,2016-12-08 02:30:00,90.0
12/11/2016,07:45:00,12/11/2016,07:46:00,Utah: Utah County;,WECC,Vandalism,0,0,2016,December,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,,2016-12-11 07:45:00,2016-12-11 07:46:00,1.0
